trip_id,service_date,route_id,origin_stop_id,scheduled_departure,observed_departure,destination_stop_id,scheduled_arrival,observed_arrival,scheduled_departure_sec,observed_departure_sec,scheduled_arrival_sec,observed_arrival_sec,scheduled_travel_min,observed_travel_min,arrival_delay_min,departure_delay_min,travel_time_delta_min,source_month,service_day_of_week,service_day_offset,calendar_date,calendar_day_of_week,calendar_year_month,scheduled_clock_hour,time_period,is_morning_peak,is_evening_peak,schedule_lateness_min,route_baseline_delay_min,route_baseline_sample_size,baseline_reliable_flag,excess_late_tax_min,late_trip_flag,severe_delay_flag,calendar_year,calendar_month_number,calendar_month_name,calendar_quarter,route_time_key,segment_trips,segment_late_trip_pct,segment_avg_late_severity_min,segment_late_tax_share_pct,segment_reliability_segment,segment_priority_score,segment_priority_tier,segment_priority_rank,late_trip_label,severe_delay_label,sample_status
BA:1771593:20250831,2025-08-22,BA:Green-N,901901,10:54:00,10:55:07,901302,11:05:00,11:06:07,39240,39307.0,39900,39967.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Friday,0,2025-08-22,Friday,2025-08,10,Midday,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Midday,266,4.51,10.34,10.51,Critical,91.07,P1 - Primary Hotspot,2.0,Not Late,Not Severe,Eligible
BA:1771595:20250831,2025-08-22,BA:Green-N,901901,11:34:00,11:35:07,901302,11:45:00,11:46:07,41640,41707.0,42300,42367.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Friday,0,2025-08-22,Friday,2025-08,11,Midday,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Midday,266,4.51,10.34,10.51,Critical,91.07,P1 - Primary Hotspot,2.0,Not Late,Not Severe,Eligible
BA:1771596:20250831,2025-08-22,BA:Green-N,901901,11:54:00,11:55:07,901302,12:05:00,12:06:07,42840,42907.0,43500,43567.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Friday,0,2025-08-22,Friday,2025-08,11,Midday,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Midday,266,4.51,10.34,10.51,Critical,91.07,P1 - Primary Hotspot,2.0,Not Late,Not Severe,Eligible
BA:1771598:20250831,2025-08-22,BA:Green-N,901901,12:34:00,12:35:07,901302,12:45:00,12:46:07,45240,45307.0,45900,45967.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Friday,0,2025-08-22,Friday,2025-08,12,Midday,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Midday,266,4.51,10.34,10.51,Critical,91.07,P1 - Primary Hotspot,2.0,Not Late,Not Severe,Eligible
BA:1771599:20250831,2025-08-22,BA:Green-N,901901,12:54:00,12:55:07,901302,13:05:00,13:06:07,46440,46507.0,47100,47167.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Friday,0,2025-08-22,Friday,2025-08,12,Midday,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Midday,266,4.51,10.34,10.51,Critical,91.07,P1 - Primary Hotspot,2.0,Not Late,Not Severe,Eligible
BA:1771600:20250831,2025-08-22,BA:Green-N,901901,13:14:00,13:15:07,901302,13:25:00,13:26:07,47640,47707.0,48300,48367.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Friday,0,2025-08-22,Friday,2025-08,13,Midday,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Midday,266,4.51,10.34,10.51,Critical,91.07,P1 - Primary Hotspot,2.0,Not Late,Not Severe,Eligible
BA:1771601:20250831,2025-08-22,BA:Green-N,901901,13:34:00,13:35:07,901302,13:45:00,13:46:07,48840,48907.0,49500,49567.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Friday,0,2025-08-22,Friday,2025-08,13,Midday,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Midday,266,4.51,10.34,10.51,Critical,91.07,P1 - Primary Hotspot,2.0,Not Late,Not Severe,Eligible
BA:1771602:20250831,2025-08-22,BA:Green-N,901901,13:54:00,13:55:07,901302,14:05:00,14:06:07,50040,50107.0,50700,50767.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Friday,0,2025-08-22,Friday,2025-08,13,Midday,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Midday,266,4.51,10.34,10.51,Critical,91.07,P1 - Primary Hotspot,2.0,Not Late,Not Severe,Eligible
BA:1771603:20250831,2025-08-22,BA:Green-N,901901,14:14:00,14:15:07,901302,14:25:00,14:26:07,51240,51307.0,51900,51967.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Friday,0,2025-08-22,Friday,2025-08,14,Midday,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Midday,266,4.51,10.34,10.51,Critical,91.07,P1 - Primary Hotspot,2.0,Not Late,Not Severe,Eligible
BA:1771605:20250831,2025-08-22,BA:Green-N,901901,14:54:00,14:55:07,901302,15:05:00,15:06:07,53640,53707.0,54300,54367.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Friday,0,2025-08-22,Friday,2025-08,14,Midday,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Midday,266,4.51,10.34,10.51,Critical,91.07,P1 - Primary Hotspot,2.0,Not Late,Not Severe,Eligible
BA:1771606:20250831,2025-08-22,BA:Green-N,901901,15:14:00,15:15:07,901302,15:25:00,15:26:07,54840,54907.0,55500,55567.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Friday,0,2025-08-22,Friday,2025-08,15,Midday,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Midday,266,4.51,10.34,10.51,Critical,91.07,P1 - Primary Hotspot,2.0,Not Late,Not Severe,Eligible
BA:1771608:20250831,2025-08-22,BA:Green-N,901901,15:54:00,15:55:07,901302,16:05:00,16:06:07,57240,57307.0,57900,57967.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Friday,0,2025-08-22,Friday,2025-08,15,Midday,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Midday,266,4.51,10.34,10.51,Critical,91.07,P1 - Primary Hotspot,2.0,Not Late,Not Severe,Eligible
BA:1771609:20250831,2025-08-22,BA:Green-N,901901,16:14:00,16:15:07,901302,16:25:00,16:26:07,58440,58507.0,59100,59167.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Friday,0,2025-08-22,Friday,2025-08,16,Evening Peak,0,1,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Evening Peak,76,5.26,9.22,3.05,Critical,78.93,P3 - Reliability Watch,5.0,Not Late,Not Severe,Eligible
BA:1771610:20250831,2025-08-22,BA:Green-N,901901,16:34:00,16:35:07,901302,16:45:00,16:46:07,59640,59707.0,60300,60367.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Friday,0,2025-08-22,Friday,2025-08,16,Evening Peak,0,1,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Evening Peak,76,5.26,9.22,3.05,Critical,78.93,P3 - Reliability Watch,5.0,Not Late,Not Severe,Eligible
BA:1771612:20250831,2025-08-22,BA:Green-N,901901,17:14:00,17:15:07,901302,17:25:00,17:26:07,62040,62107.0,62700,62767.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Friday,0,2025-08-22,Friday,2025-08,17,Evening Peak,0,1,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Evening Peak,76,5.26,9.22,3.05,Critical,78.93,P3 - Reliability Watch,5.0,Not Late,Not Severe,Eligible
BA:1771613:20250831,2025-08-22,BA:Green-N,901901,17:34:00,17:35:07,901302,17:45:00,17:46:07,63240,63307.0,63900,63967.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Friday,0,2025-08-22,Friday,2025-08,17,Evening Peak,0,1,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Evening Peak,76,5.26,9.22,3.05,Critical,78.93,P3 - Reliability Watch,5.0,Not Late,Not Severe,Eligible
BA:1771614:20250831,2025-08-22,BA:Green-N,901901,17:54:00,17:55:07,901302,18:05:00,18:06:07,64440,64507.0,65100,65167.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Friday,0,2025-08-22,Friday,2025-08,17,Evening Peak,0,1,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Evening Peak,76,5.26,9.22,3.05,Critical,78.93,P3 - Reliability Watch,5.0,Not Late,Not Severe,Eligible
BA:1771615:20250831,2025-08-22,BA:Green-N,901901,18:14:00,18:15:07,901302,18:25:00,18:26:07,65640,65707.0,66300,66367.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Friday,0,2025-08-22,Friday,2025-08,18,Evening Peak,0,1,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Evening Peak,76,5.26,9.22,3.05,Critical,78.93,P3 - Reliability Watch,5.0,Not Late,Not Severe,Eligible
BA:1771616:20250831,2025-08-22,BA:Green-N,901901,18:34:00,18:35:07,901302,18:45:00,18:46:07,66840,66907.0,67500,67567.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Friday,0,2025-08-22,Friday,2025-08,18,Evening Peak,0,1,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Evening Peak,76,5.26,9.22,3.05,Critical,78.93,P3 - Reliability Watch,5.0,Not Late,Not Severe,Eligible
BA:1771617:20250831,2025-08-22,BA:Green-N,901901,18:54:00,18:55:07,901302,19:05:00,19:06:07,68040,68107.0,68700,68767.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Friday,0,2025-08-22,Friday,2025-08,18,Evening Peak,0,1,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Evening Peak,76,5.26,9.22,3.05,Critical,78.93,P3 - Reliability Watch,5.0,Not Late,Not Severe,Eligible
BA:1771618:20250831,2025-08-22,BA:Green-N,901901,19:14:00,19:15:07,901302,19:25:00,19:26:07,69240,69307.0,69900,69967.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Friday,0,2025-08-22,Friday,2025-08,19,Evening,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Evening,15,6.67,11.22,0.85,Insufficient Sample,,Insufficient Sample,,Not Late,Not Severe,Insufficient Sample
BA:1771619:20250831,2025-08-22,BA:Green-N,901901,19:34:00,19:35:07,901302,19:45:00,19:46:07,70440,70507.0,71100,71167.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Friday,0,2025-08-22,Friday,2025-08,19,Evening,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Evening,15,6.67,11.22,0.85,Insufficient Sample,,Insufficient Sample,,Not Late,Not Severe,Insufficient Sample
BA:1771781:20250831,2025-08-21,BA:Yellow-N,901902,24:08:00,24:12:03,901302,24:18:00,24:23:33,86880,87123.0,87480,87813.0,10.0,11.5,5.55,4.05,1.5,2025-08,Thursday,1,2025-08-22,Friday,2025-08,0,Overnight,0,0,5.55,1.4833,647,1,4.0667,1,0,2025,8,August,Q3,BA:Yellow-N | Overnight,335,26.27,7.33,68.28,Chronic,95.71,P1 - Primary Hotspot,1.0,Late,Not Severe,Eligible
BA:1771781:20250831,2025-08-22,BA:Yellow-N,901902,24:08:00,24:08:56,901302,24:18:00,24:20:09,86880,86936.0,87480,87609.0,10.0,11.216666666666669,2.15,0.9333333333333332,1.2166666666666668,2025-08,Friday,1,2025-08-23,Saturday,2025-08,0,Overnight,0,0,2.15,1.4833,647,1,0.6667,0,0,2025,8,August,Q3,BA:Yellow-N | Overnight,335,26.27,7.33,68.28,Chronic,95.71,P1 - Primary Hotspot,1.0,Not Late,Not Severe,Eligible
BA:1771476:20250831,2025-08-25,BA:Blue-N,901901,11:11:00,11:11:49,901302,11:22:00,11:22:49,40260,40309.0,40920,40969.0,11.0,11.0,0.8166666666666667,0.8166666666666667,0.0,2025-08,Monday,0,2025-08-25,Monday,2025-08,11,Midday,0,0,0.8167,0.8167,479,1,0.0,0,0,2025,8,August,Q3,BA:Blue-N | Midday,135,0.74,8.45,0.78,Acute,52.5,P3 - Reliability Watch,8.0,Not Late,Not Severe,Eligible
BA:1771575:20250831,2025-08-25,BA:Green-N,901901,04:54:00,04:55:07,901302,05:05:00,05:06:07,17640,17707.0,18300,18367.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Monday,0,2025-08-25,Monday,2025-08,4,Overnight,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Overnight,181,2.76,7.14,5.79,Chronic,76.07,P1 - Primary Hotspot,3.0,Not Late,Not Severe,Eligible
BA:1771576:20250831,2025-08-25,BA:Green-N,901901,05:14:00,05:15:07,901302,05:25:00,05:26:07,18840,18907.0,19500,19567.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Monday,0,2025-08-25,Monday,2025-08,5,Overnight,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Overnight,181,2.76,7.14,5.79,Chronic,76.07,P1 - Primary Hotspot,3.0,Not Late,Not Severe,Eligible
BA:1771577:20250831,2025-08-25,BA:Green-N,901901,05:34:00,05:35:07,901302,05:45:00,05:46:07,20040,20107.0,20700,20767.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Monday,0,2025-08-25,Monday,2025-08,5,Overnight,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Overnight,181,2.76,7.14,5.79,Chronic,76.07,P1 - Primary Hotspot,3.0,Not Late,Not Severe,Eligible
BA:1771578:20250831,2025-08-25,BA:Green-N,901901,05:54:00,05:55:07,901302,06:05:00,06:06:07,21240,21307.0,21900,21967.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Monday,0,2025-08-25,Monday,2025-08,5,Overnight,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Overnight,181,2.76,7.14,5.79,Chronic,76.07,P1 - Primary Hotspot,3.0,Not Late,Not Severe,Eligible
BA:1771604:20250831,2025-08-25,BA:Green-N,901901,14:34:00,14:35:07,901302,14:45:00,14:46:07,52440,52507.0,53100,53167.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Monday,0,2025-08-25,Monday,2025-08,14,Midday,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Midday,266,4.51,10.34,10.51,Critical,91.07,P1 - Primary Hotspot,2.0,Not Late,Not Severe,Eligible
BA:1771605:20250831,2025-08-25,BA:Green-N,901901,14:54:00,14:55:07,901302,15:05:00,15:06:07,53640,53707.0,54300,54367.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Monday,0,2025-08-25,Monday,2025-08,14,Midday,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Midday,266,4.51,10.34,10.51,Critical,91.07,P1 - Primary Hotspot,2.0,Not Late,Not Severe,Eligible
BA:1771607:20250831,2025-08-25,BA:Green-N,901901,15:34:00,15:35:07,901302,15:45:00,15:46:07,56040,56107.0,56700,56767.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Monday,0,2025-08-25,Monday,2025-08,15,Midday,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Midday,266,4.51,10.34,10.51,Critical,91.07,P1 - Primary Hotspot,2.0,Not Late,Not Severe,Eligible
BA:1771609:20250831,2025-08-25,BA:Green-N,901901,16:14:00,16:15:07,901302,16:25:00,16:26:07,58440,58507.0,59100,59167.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Monday,0,2025-08-25,Monday,2025-08,16,Evening Peak,0,1,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Evening Peak,76,5.26,9.22,3.05,Critical,78.93,P3 - Reliability Watch,5.0,Not Late,Not Severe,Eligible
BA:1771610:20250831,2025-08-25,BA:Green-N,901901,16:34:00,16:35:07,901302,16:45:00,16:46:07,59640,59707.0,60300,60367.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Monday,0,2025-08-25,Monday,2025-08,16,Evening Peak,0,1,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Evening Peak,76,5.26,9.22,3.05,Critical,78.93,P3 - Reliability Watch,5.0,Not Late,Not Severe,Eligible
BA:1771611:20250831,2025-08-25,BA:Green-N,901901,16:54:00,16:55:07,901302,17:05:00,17:06:07,60840,60907.0,61500,61567.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Monday,0,2025-08-25,Monday,2025-08,16,Evening Peak,0,1,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Evening Peak,76,5.26,9.22,3.05,Critical,78.93,P3 - Reliability Watch,5.0,Not Late,Not Severe,Eligible
BA:1771613:20250831,2025-08-25,BA:Green-N,901901,17:34:00,17:35:07,901302,17:45:00,17:46:07,63240,63307.0,63900,63967.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Monday,0,2025-08-25,Monday,2025-08,17,Evening Peak,0,1,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Evening Peak,76,5.26,9.22,3.05,Critical,78.93,P3 - Reliability Watch,5.0,Not Late,Not Severe,Eligible
BA:1771614:20250831,2025-08-25,BA:Green-N,901901,17:54:00,17:55:07,901302,18:05:00,18:06:07,64440,64507.0,65100,65167.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Monday,0,2025-08-25,Monday,2025-08,17,Evening Peak,0,1,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Evening Peak,76,5.26,9.22,3.05,Critical,78.93,P3 - Reliability Watch,5.0,Not Late,Not Severe,Eligible
BA:1771615:20250831,2025-08-25,BA:Green-N,901901,18:14:00,18:15:07,901302,18:25:00,18:26:07,65640,65707.0,66300,66367.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Monday,0,2025-08-25,Monday,2025-08,18,Evening Peak,0,1,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Evening Peak,76,5.26,9.22,3.05,Critical,78.93,P3 - Reliability Watch,5.0,Not Late,Not Severe,Eligible
BA:1771616:20250831,2025-08-25,BA:Green-N,901901,18:34:00,18:35:07,901302,18:45:00,18:46:07,66840,66907.0,67500,67567.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Monday,0,2025-08-25,Monday,2025-08,18,Evening Peak,0,1,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Evening Peak,76,5.26,9.22,3.05,Critical,78.93,P3 - Reliability Watch,5.0,Not Late,Not Severe,Eligible
BA:1771617:20250831,2025-08-25,BA:Green-N,901901,18:54:00,18:55:07,901302,19:05:00,19:06:07,68040,68107.0,68700,68767.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Monday,0,2025-08-25,Monday,2025-08,18,Evening Peak,0,1,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Evening Peak,76,5.26,9.22,3.05,Critical,78.93,P3 - Reliability Watch,5.0,Not Late,Not Severe,Eligible
BA:1771618:20250831,2025-08-25,BA:Green-N,901901,19:14:00,19:15:07,901302,19:25:00,19:26:07,69240,69307.0,69900,69967.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Monday,0,2025-08-25,Monday,2025-08,19,Evening,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Evening,15,6.67,11.22,0.85,Insufficient Sample,,Insufficient Sample,,Not Late,Not Severe,Insufficient Sample
BA:1771619:20250831,2025-08-25,BA:Green-N,901901,19:34:00,19:45:34,901302,19:45:00,19:56:13,70440,71134.0,71100,71773.0,11.0,10.65,11.216666666666669,11.566666666666666,-0.3499999999999996,2025-08,Monday,0,2025-08-25,Monday,2025-08,19,Evening,0,0,11.2167,1.1167,680,1,10.1,1,1,2025,8,August,Q3,BA:Green-N | Evening,15,6.67,11.22,0.85,Insufficient Sample,,Insufficient Sample,,Late,Severe Delay,Insufficient Sample
BA:1771799:20250831,2025-08-25,BA:Yellow-N,901902,08:57:00,08:57:41,901302,09:08:00,09:08:41,32220,32261.0,32880,32921.0,11.0,11.0,0.6833333333333333,0.6833333333333333,0.0,2025-08,Monday,0,2025-08-25,Monday,2025-08,8,Morning Peak,1,0,0.6833,1.4833,647,1,0.0,0,0,2025,8,August,Q3,BA:Yellow-N | Morning Peak,75,0.0,,0.44,Reliable,30.0,Monitor,10.0,Not Late,Not Severe,Eligible
BA:1771800:20250831,2025-08-25,BA:Yellow-N,901902,09:17:00,09:17:41,901302,09:28:00,09:28:41,33420,33461.0,34080,34121.0,11.0,11.0,0.6833333333333333,0.6833333333333333,0.0,2025-08,Monday,0,2025-08-25,Monday,2025-08,9,Morning Peak,1,0,0.6833,1.4833,647,1,0.0,0,0,2025,8,August,Q3,BA:Yellow-N | Morning Peak,75,0.0,,0.44,Reliable,30.0,Monitor,10.0,Not Late,Not Severe,Eligible
BA:1771820:20250831,2025-08-25,BA:Yellow-N,901902,15:57:00,15:57:41,901302,16:08:00,16:08:41,57420,57461.0,58080,58121.0,11.0,11.0,0.6833333333333333,0.6833333333333333,0.0,2025-08,Monday,0,2025-08-25,Monday,2025-08,15,Midday,0,0,0.6833,1.4833,647,1,0.0,0,0,2025,8,August,Q3,BA:Yellow-N | Midday,115,0.0,,0.0,Reliable,15.0,Monitor,14.0,Not Late,Not Severe,Eligible
BA:1771575:20250831,2025-08-26,BA:Green-N,901901,04:54:00,04:55:07,901302,05:05:00,05:06:07,17640,17707.0,18300,18367.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Tuesday,0,2025-08-26,Tuesday,2025-08,4,Overnight,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Overnight,181,2.76,7.14,5.79,Chronic,76.07,P1 - Primary Hotspot,3.0,Not Late,Not Severe,Eligible
BA:1771576:20250831,2025-08-26,BA:Green-N,901901,05:14:00,05:15:07,901302,05:25:00,05:26:07,18840,18907.0,19500,19567.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Tuesday,0,2025-08-26,Tuesday,2025-08,5,Overnight,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Overnight,181,2.76,7.14,5.79,Chronic,76.07,P1 - Primary Hotspot,3.0,Not Late,Not Severe,Eligible
BA:1771577:20250831,2025-08-26,BA:Green-N,901901,05:34:00,05:35:07,901302,05:45:00,05:46:07,20040,20107.0,20700,20767.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Tuesday,0,2025-08-26,Tuesday,2025-08,5,Overnight,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Overnight,181,2.76,7.14,5.79,Chronic,76.07,P1 - Primary Hotspot,3.0,Not Late,Not Severe,Eligible
BA:1771578:20250831,2025-08-26,BA:Green-N,901901,05:54:00,05:57:51,901302,06:05:00,06:08:23,21240,21471.0,21900,22103.0,11.0,10.533333333333331,3.3833333333333333,3.85,-0.4666666666666668,2025-08,Tuesday,0,2025-08-26,Tuesday,2025-08,5,Overnight,0,0,3.3833,1.1167,680,1,2.2667,0,0,2025,8,August,Q3,BA:Green-N | Overnight,181,2.76,7.14,5.79,Chronic,76.07,P1 - Primary Hotspot,3.0,Not Late,Not Severe,Eligible
BA:1771581:20250831,2025-08-26,BA:Green-N,901901,06:54:00,06:55:07,901302,07:05:00,07:06:07,24840,24907.0,25500,25567.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Tuesday,0,2025-08-26,Tuesday,2025-08,6,Overnight,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Overnight,181,2.76,7.14,5.79,Chronic,76.07,P1 - Primary Hotspot,3.0,Not Late,Not Severe,Eligible
BA:1771602:20250831,2025-08-26,BA:Green-N,901901,13:54:00,13:55:07,901302,14:05:00,14:06:07,50040,50107.0,50700,50767.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Tuesday,0,2025-08-26,Tuesday,2025-08,13,Midday,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Midday,266,4.51,10.34,10.51,Critical,91.07,P1 - Primary Hotspot,2.0,Not Late,Not Severe,Eligible
BA:1771604:20250831,2025-08-26,BA:Green-N,901901,14:34:00,14:35:07,901302,14:45:00,14:46:07,52440,52507.0,53100,53167.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Tuesday,0,2025-08-26,Tuesday,2025-08,14,Midday,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Midday,266,4.51,10.34,10.51,Critical,91.07,P1 - Primary Hotspot,2.0,Not Late,Not Severe,Eligible
BA:1771605:20250831,2025-08-26,BA:Green-N,901901,14:54:00,14:55:07,901302,15:05:00,15:06:07,53640,53707.0,54300,54367.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Tuesday,0,2025-08-26,Tuesday,2025-08,14,Midday,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Midday,266,4.51,10.34,10.51,Critical,91.07,P1 - Primary Hotspot,2.0,Not Late,Not Severe,Eligible
BA:1771606:20250831,2025-08-26,BA:Green-N,901901,15:14:00,15:15:07,901302,15:25:00,15:26:07,54840,54907.0,55500,55567.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Tuesday,0,2025-08-26,Tuesday,2025-08,15,Midday,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Midday,266,4.51,10.34,10.51,Critical,91.07,P1 - Primary Hotspot,2.0,Not Late,Not Severe,Eligible
BA:1771607:20250831,2025-08-26,BA:Green-N,901901,15:34:00,15:35:07,901302,15:45:00,15:46:07,56040,56107.0,56700,56767.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Tuesday,0,2025-08-26,Tuesday,2025-08,15,Midday,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Midday,266,4.51,10.34,10.51,Critical,91.07,P1 - Primary Hotspot,2.0,Not Late,Not Severe,Eligible
BA:1771608:20250831,2025-08-26,BA:Green-N,901901,15:54:00,15:55:07,901302,16:05:00,16:06:07,57240,57307.0,57900,57967.0,11.0,11.0,1.1166666666666667,1.1166666666666667,0.0,2025-08,Tuesday,0,2025-08-26,Tuesday,2025-08,15,Midday,0,0,1.1167,1.1167,680,1,0.0,0,0,2025,8,August,Q3,BA:Green-N | Midday,266,4.51,10.34,10.51,Critical,91.07,P1 - Primary Hotspot,2.0,Not Late,Not Severe,Eligible
